"","voter.id","treatment","victim.status","ge2000","ge2002","fam.members","age","party","sex","pct.white","median.income"
"49202",48489,0,3,"Y",1,1,87,"D","F",0.523358,36786
"49203",48490,0,3,"N",0,1,85,"N","F",0.757447,41989
"49204",48491,1,2,"N",0,2,36,"N","F",0.4825,43929
"49205",48492,1,2,"Y",0,2,42,"N","F",0.4825,43929
"49206",48493,0,3,"Y",1,2,36,"N","F",0.717508,40700
"49207",48494,0,3,"N",0,2,52,"N","M",0.673935,70000
"49208",48495,0,3,"Y",1,1,84,"N","F",0.869207,56083
"49209",48496,0,3,"Y",1,1,61,"D","F",0.826544,65167
"49210",48497,1,2,"N",1,1,42,"D","F",0.59024,21500
"49211",48498,0,3,"N",0,2,49,"D","M",0.07494,65163
"49212",48499,0,3,"Y",1,2,42,"N","M",0.928021,61833
"49213",48500,1,3,"N",0,2,35,"N","M",0.771182,34453
"49214",48501,0,3,"N",0,1,41,"N","F",0.826544,65167
"49215",48502,0,3,"Y",1,2,45,"D","F",0.731667,28625
"49216",48503,0,3,"N",0,2,38,"D","F",0.356369,31167
"49217",48504,0,3,"N",0,1,47,"D","F",0.346669,32135
"49218",48505,0,3,"Y",1,2,46,"N","F",0.007014,20625
"49219",48506,0,3,"Y",0,1,46,"D","M",0,13665
"49220",48507,0,3,"Y",0,2,34,"D","F",0,25986
"49221",48508,0,3,"Y",1,1,36,"D","F",0.004382,19762
"49222",48509,0,3,"N",0,2,49,"D","F",0,30536
"49223",48510,0,2,"Y",1,1,48,"D","F",0.645553,33576
"49224",48511,0,3,"N",0,2,66,"D","F",0.814088,52115
"49225",48512,0,2,"Y",1,1,45,"N","F",0.729862,42679
"49226",48513,0,3,"N",0,1,62,"D","F",0.7127,41974
"49227",48514,0,3,"N",0,2,36,"D","F",0.523358,36786
"49228",48515,1,3,"N",0,2,41,"D","F",0.663188,37813
"49229",48516,0,3,"N",0,1,53,"D","F",0.731667,28625
"49230",48517,1,3,"N",0,4,59,"D","M",0.319267,16919
"49231",48518,0,3,"N",0,3,54,"N","M",0.959164,60000
"49232",48519,0,3,"N",0,1,37,"N","F",0.457814,40000
"49233",48520,1,3,"N",0,1,69,"D","M",0.563877,59245
"49234",48521,0,3,"Y",1,3,54,"D","M",0.488947,22434
"49235",48522,0,3,"Y",0,3,60,"N","F",0.858516,50357
"49236",48523,0,3,"Y",1,2,52,"N","M",0.729862,42679
"49237",48524,0,3,"Y",1,3,55,"N","M",0.425641,35625
"49238",48525,0,3,"Y",1,1,55,"D","F",0.729862,42679
"49239",48526,0,2,"Y",0,1,63,"N","F",0.016156,30833
"49240",48527,0,2,"N",0,6,36,"D","F",0.023489,13202
"49241",48527,0,2,"N",0,6,36,"D","F",0.023489,13202
"49242",48528,0,3,"N",0,3,42,"N","M",0.490012,32452
"49243",48530,0,2,"N",0,3,65,"D","M",0.07494,65163
"49244",48531,1,3,"Y",0,4,52,"D","F",0.989784,55100
"49245",48532,1,3,"Y",1,4,53,"N","M",0.989784,55100
"49246",48533,0,2,"Y",0,4,46,"N","F",0.652089,31944
"49247",48534,0,3,"Y",0,2,54,"N","M",0.673935,70000
"49248",48535,0,3,"Y",0,2,53,"N","F",0.673935,70000
"49249",48536,0,2,"Y",1,2,54,"N","M",0.882567,38750
"49250",48537,0,3,"N",0,2,73,"N","M",0.853727,36667
"49251",48538,0,3,"N",0,1,68,"N","M",0.548232,38214
"49252",48539,0,3,"Y",1,1,78,"N","F",0.869207,56083
"49253",48540,0,3,"N",0,1,42,"N","F",0.82572,65357
"49254",48541,0,3,"Y",0,1,35,"N","M",0.729862,42679
"49255",48542,0,3,"Y",1,4,55,"N","F",0.757447,41989
"49256",48543,1,2,"Y",1,3,60,"N","M",0.711207,27917
"49257",48544,0,3,"N",0,2,53,"N","M",0.717508,40700
"49258",48546,0,3,"N",1,2,69,"D","F",0.25913,61771
"49259",48547,0,2,"Y",1,1,42,"D","F",0,17019
"49260",48548,0,3,"Y",0,2,82,"D","F",0,9876
"49261",48549,0,3,"Y",1,3,45,"N","M",0.755629,35820
"49262",48550,0,3,"Y",1,1,79,"D","F",0.830547,57361
"49263",48551,0,3,"Y",0,1,38,"D","F",0.79021,33182
"49264",48552,0,3,"N",1,1,50,"D","F",0,14063
"49265",48553,0,3,"Y",0,2,54,"D","F",0.827707,82436
"49266",48554,0,3,"Y",1,1,87,"D","M",0.911111,47750
"49267",48555,0,3,"Y",0,2,75,"D","F",0.015543,29091
"49268",48556,0,2,"Y",1,1,44,"D","F",0.717033,48958
"49269",48557,1,3,"Y",1,1,66,"D","M",0.346669,32135
"49270",48558,0,3,"N",0,2,36,"N","M",0.673935,70000
"49271",48559,0,2,"Y",1,3,56,"D","F",0.07494,65163
"49272",48560,0,2,"Y",1,1,73,"N","F",0.752022,52500
"49273",48561,0,3,"Y",1,1,70,"N","M",0.752022,52500
"49274",48562,0,3,"N",0,2,49,"D","F",0.82572,65357
"49275",48563,0,3,"Y",1,1,56,"D","M",0.461085,59226
"49276",48564,0,2,"Y",1,2,54,"N","M",0.902546,41146
"49277",48565,0,3,"N",1,1,50,"D","F",0.547149,61023
"49278",48566,0,2,"Y",1,1,47,"D","F",0.073108,38796
"49279",48567,0,3,"Y",1,1,37,"D","M",0.356369,31167
"49280",48568,0,3,"Y",1,1,86,"N","F",0.869207,56083
"49281",48569,0,3,"Y",1,2,71,"D","M",0.009069,11185
"49282",48570,0,3,"N",0,1,56,"N","F",0.873043,67000
"49283",48571,1,3,"N",0,2,48,"D","F",0.351121,22875
"49284",48572,0,2,"N",0,1,37,"N","M",0.624869,30599
"49285",48573,0,3,"Y",0,1,38,"N","M",0.561798,39167
"49286",48574,0,3,"Y",0,1,36,"N","M",0.584576,39020
"49287",48575,0,3,"N",1,7,39,"D","M",0.033499,20587
"49288",48576,0,3,"N",0,1,62,"D","F",0.023256,19500
"49289",48577,0,3,"Y",1,2,50,"D","M",0.731667,28625
"49290",48578,0,3,"Y",0,1,84,"D","F",0.573113,37083
"49291",48579,0,2,"N",0,4,32,"N","F",0.701043,57500
"49292",48580,0,3,"N",0,1,46,"D","F",0.039474,20129
"49293",48581,0,3,"Y",1,2,53,"D","F",0.82572,65357
"49294",48582,0,3,"N",0,2,33,"D","F",0.561798,39167
"49295",48583,0,3,"Y",1,1,56,"D","F",0.820663,32721
"49296",48584,0,3,"Y",0,1,54,"N","M",0.01873,19333
"49297",48585,0,3,"Y",1,1,57,"D","F",0.020386,60000
"49298",48586,0,3,"N",0,2,46,"N","M",0.456442,45278
"49299",48587,0,3,"Y",0,3,52,"D","F",0.319267,16919
"49300",48588,0,3,"Y",1,2,62,"D","F",0.25913,61771
"49301",48589,0,3,"N",0,1,57,"D","F",0.888252,80087
"49302",48590,0,3,"Y",0,1,43,"D","F",0.809458,65893
"49303",48591,0,3,"Y",1,1,70,"D","F",0,50893
"49304",48592,0,3,"N",0,2,55,"D","M",0.551432,39327
"49305",48592,0,3,"N",0,2,55,"D","M",0.551432,39327
"49306",48593,0,3,"N",0,1,61,"D","M",0.502508,26129
"49307",48594,1,3,"Y",1,1,35,"D","F",0.001842,9548
"49308",48595,0,3,"N",0,1,48,"N","F",0.713587,33523
"49309",48596,1,3,"Y",0,1,46,"N","F",0.040702,23403
"49310",48597,0,3,"N",0,1,33,"D","F",0.877637,42692
"49311",48598,0,3,"N",0,2,33,"D","M",0.457814,40000
"49312",48599,0,3,"Y",1,1,67,"D","F",0.07494,65163
"49313",48600,0,2,"N",0,2,46,"D","F",0.015551,14063
"49314",48601,0,3,"Y",0,1,48,"D","F",0.040318,27452
"49315",48602,0,3,"N",0,1,33,"D","M",0.081721,28226
"49316",48603,0,3,"N",0,2,62,"D","M",0.081721,28226
"49317",48604,0,3,"N",0,1,35,"D","M",0.040318,27452
"49318",48605,1,3,"N",0,1,36,"D","F",0.07457,29297
"49319",48606,1,3,"Y",0,1,61,"D","F",0.07457,29297
"49320",48607,0,3,"N",0,3,34,"D","F",0.650089,33500
"49321",48608,0,3,"N",0,2,51,"D","F",0.580838,35000
"49322",48609,0,3,"Y",1,2,74,"D","M",0.346669,32135
"49323",48610,0,3,"N",0,2,52,"N","F",0.00665,38867
"49324",48611,0,2,"N",0,1,36,"N","M",0.701043,57500
"49325",48612,0,3,"N",0,3,54,"D","F",0.732301,42391
"49326",48613,0,2,"Y",0,2,35,"N","F",0.003504,9867
"49327",48614,0,3,"N",0,2,54,"D","M",0.040318,27452
"49328",48615,0,3,"N",0,1,59,"D","F",0.717508,40700
"49329",48616,0,2,"N",0,2,52,"D","F",0.003504,9867
"49330",48617,0,3,"Y",1,2,39,"N","F",0.917347,35461
"49331",48618,0,3,"Y",0,3,52,"D","M",0.533824,33654
"49332",48619,0,3,"Y",0,3,50,"D","F",0.533824,33654
"49333",48620,1,3,"N",0,2,87,"D","F",0.490012,32452
"49334",48621,0,2,"Y",0,2,37,"D","M",0.045512,21224
"49335",48622,0,3,"Y",1,1,50,"D","F",0.346669,32135
"49336",48623,0,3,"N",0,5,34,"D","M",0.00665,38867
"49337",48624,0,3,"N",0,1,49,"D","F",0.922614,40560
"49338",48625,0,3,"N",0,2,45,"D","M",0.768697,36985
"49339",48626,0,3,"N",0,2,45,"D","F",0.768697,36985
"49340",48627,0,3,"N",0,1,84,"N","F",0.68284,81756
"49341",48628,0,3,"Y",1,2,55,"D","F",0.617473,51793
"49342",48629,0,3,"Y",1,2,33,"D","F",0.560718,65580
"49343",48630,0,3,"Y",0,6,40,"D","F",0,21250
"49344",48631,0,3,"N",0,1,42,"D","F",0,21250
"49345",48632,0,3,"N",0,1,49,"N","M",0.795613,64333
"49346",48633,0,3,"N",0,2,44,"D","M",0,23667
"49347",48634,0,3,"Y",0,2,54,"D","F",0.03012,54286
"49348",48635,0,3,"N",0,2,54,"N","M",0.850719,38813
"49349",48636,0,3,"Y",1,2,55,"D","M",0.03012,54286
"49350",48637,0,3,"Y",1,4,56,"N","F",0.584576,39020
"49351",48638,0,3,"Y",1,4,66,"N","M",0.584576,39020
"49352",48639,0,3,"N",1,1,78,"D","F",0.630616,44000
"49353",48640,0,3,"Y",1,4,55,"D","M",0.708062,46250
"49354",48641,0,3,"N",0,1,36,"N","M",0.834118,28611
"49355",48642,0,3,"N",0,2,33,"N","M",0.820663,32721
"49356",48643,0,3,"Y",1,3,56,"D","F",0.650089,33500
"49357",48644,0,3,"Y",0,1,57,"D","F",0.570125,55446
"49358",48645,0,3,"Y",1,5,56,"D","M",0.961783,40357
"49359",48646,0,3,"N",0,2,34,"N","F",0.346669,32135
"49360",48647,0,3,"Y",0,1,36,"N","F",0.449187,42321
"49361",48648,0,3,"Y",0,1,53,"D","F",0.573113,37083
"49362",48649,0,3,"Y",1,1,47,"D","M",0.873582,63958
"49363",48650,0,2,"N",0,1,51,"D","F",0.07494,65163
"49364",48651,0,3,"Y",1,1,69,"D","F",0,25156
"49365",48652,0,3,"N",0,1,39,"D","M",0.268208,45329
"49366",48653,0,3,"N",0,2,90,"N","F",0.836662,41343
"49367",48654,0,3,"Y",0,2,80,"N","F",0.873582,63958
"49368",48655,0,3,"N",0,1,79,"D","F",0.663188,37813
"49369",48656,0,3,"N",1,1,65,"D","F",0.006066,25417
"49370",48657,0,3,"Y",1,3,32,"D","M",0.883825,35156
"49371",48658,0,3,"Y",1,2,40,"D","F",0.789781,37614
"49372",48659,0,3,"N",0,1,39,"N","M",0.641561,31447
"49373",48660,0,3,"Y",1,1,48,"D","M",0,17019
"49374",48661,0,3,"Y",0,1,61,"D","M",0,36653
"49375",48662,0,3,"Y",0,2,54,"N","F",0.66634,70114
"49376",48663,0,3,"Y",1,1,81,"N","M",0,12311
"49377",48664,0,3,"N",0,1,53,"N","M",0.964143,28958
"49378",48665,0,3,"N",0,2,80,"D","F",0.488947,22434
"49379",48666,1,3,"N",0,2,33,"N","F",0.59024,21500
"49380",48667,0,3,"Y",1,1,63,"D","F",0.640346,27981
"49381",48668,1,3,"Y",1,1,53,"D","M",0.346669,32135
"49382",48669,1,3,"Y",1,2,71,"D","M",0.505738,46354
"49383",48670,0,3,"Y",1,1,81,"D","F",0.004173,10573
"49384",48671,1,3,"N",0,2,56,"D","M",0.752022,52500
"49385",48672,1,3,"Y",1,3,71,"D","F",0,30000
"49386",48673,0,3,"N",0,1,89,"N","F",0.663188,37813
"49387",48674,0,3,"Y",1,2,53,"N","M",0.533824,33654
"49388",48675,0,2,"N",0,2,33,"N","F",0.450128,40341
"49389",48676,0,3,"N",0,2,60,"D","F",0.056125,36378
"49390",48677,1,3,"N",0,1,90,"D","M",0.961783,40357
"49391",48678,0,3,"N",0,1,33,"N","F",0.922614,40560
"49392",48679,0,2,"N",0,3,48,"N","F",0.003572,10372
"49393",48680,0,3,"N",0,1,83,"D","F",0.807118,39821
"49394",48681,0,3,"N",0,1,75,"D","F",0.06422,22255
"49395",48682,0,3,"N",0,3,50,"D","M",0.319267,16919
"49396",48683,0,3,"Y",1,1,53,"D","M",0.638424,77800
"49397",48684,1,3,"N",0,2,36,"D","M",0.0143,9919
"49398",48685,0,3,"N",0,2,69,"D","F",0.883825,35156
"49399",48686,0,3,"N",0,2,61,"D","F",0.040318,27452
"49400",48687,0,3,"Y",1,2,48,"D","F",0.714144,29853
"49401",48688,0,3,"N",0,2,52,"D","F",0.795513,39276
"49402",48689,0,3,"N",0,6,55,"N","F",0.707792,36065
"49403",48689,0,3,"N",0,6,55,"N","F",0.707792,36065
"49404",48690,0,2,"Y",1,3,64,"D","M",0,50893
"49405",48691,0,3,"Y",1,2,46,"D","F",0.673935,70000
"49406",48692,1,3,"Y",1,4,52,"D","M",0.776094,58750
"49407",48693,1,3,"Y",0,4,52,"D","F",0.776094,58750
"49408",48694,0,3,"N",1,5,36,"D","F",0.007307,13218
"49409",48695,0,3,"Y",0,2,74,"D","F",0.523358,36786
"49410",48696,0,3,"N",0,1,39,"N","M",0.015544,15625
"49411",48697,0,3,"N",0,1,59,"N","M",0.003504,9867
"49412",48698,0,3,"N",1,1,46,"D","F",0.148235,24803
"49413",48699,0,3,"N",0,2,33,"N","M",0.888252,80087
"49414",48700,0,3,"N",0,2,48,"D","M",0,14426
"49415",48701,0,3,"N",0,1,87,"D","M",0.869207,56083
"49416",48702,0,3,"Y",0,1,73,"D","F",0.798611,70257
"49417",48703,0,3,"Y",0,4,51,"D","F",0.708062,46250
"49418",48704,0,3,"Y",1,2,73,"N","M",0.652991,56250
"49419",48705,0,3,"Y",1,2,62,"N","F",0.834446,45089
"49420",48706,0,3,"N",0,2,34,"N","F",0.850719,38813
"49421",48707,0,3,"Y",0,1,59,"D","F",0.534466,34107
"49422",48708,0,2,"Y",1,2,55,"D","F",0.763494,40259
"49423",48709,0,2,"N",0,2,59,"D","M",0.763494,40259
"49424",48710,0,3,"N",0,1,61,"N","F",0.13357,41711
"49425",48711,0,3,"N",0,2,37,"D","F",0.014603,30500
"49426",48712,1,3,"N",0,2,82,"D","F",0.652004,35000
"49427",48713,0,3,"Y",0,1,63,"N","F",0.020185,24573
"49428",48714,1,3,"N",0,1,62,"D","F",0.652004,35000
"49429",48715,0,3,"Y",1,2,54,"D","F",0,9876
"49430",48716,0,3,"N",0,1,77,"N","F",0.909322,36103
"49431",48717,1,3,"Y",1,2,70,"D","F",0.003149,11859
"49432",48718,0,3,"N",0,4,33,"N","M",0.885597,75735
"49433",48719,0,3,"Y",0,2,35,"N","M",0.560718,65580
"49434",48720,0,3,"Y",1,2,54,"D","M",0.014343,22125
"49435",48721,0,3,"Y",1,2,50,"D","F",0.014343,22125
"49436",48722,0,3,"N",1,2,72,"N","M",0.616039,43333
"49437",48723,0,3,"Y",0,1,53,"D","F",0.66634,70114
"49438",48724,0,3,"Y",1,1,78,"D","F",0,10722
"49439",48726,1,3,"N",0,2,56,"D","F",0.346669,32135
"49440",48727,0,3,"Y",1,2,42,"D","M",0.846527,51050
"49441",48728,0,3,"N",0,1,34,"D","F",0.016156,30833
"49442",48729,0,3,"N",0,6,34,"N","F",0.707792,36065
"49443",48729,0,3,"N",0,6,34,"N","F",0.707792,36065
"49444",48730,0,3,"N",0,4,34,"N","F",0.707792,36065
"49445",48730,0,3,"N",0,4,34,"N","F",0.707792,36065
"49446",48731,0,3,"N",0,2,34,"N","F",0.716981,33472
"49447",48732,0,3,"Y",0,1,77,"D","F",0.006066,25417
"49448",48733,0,3,"N",0,1,41,"D","M",0.867909,41058
"49449",48734,0,3,"N",0,2,34,"D","F",0,32031
"49450",48735,0,3,"N",0,2,39,"D","F",0.346669,32135
"49451",48736,0,3,"Y",1,2,45,"D","M",0.789781,37614
"49452",48737,0,3,"Y",0,1,74,"D","M",0,29491
"49453",48738,1,2,"Y",0,2,54,"N","F",0.961783,40357
"49454",48739,1,3,"Y",1,2,55,"D","M",0,11985
"49455",48740,1,2,"N",0,2,75,"D","M",0.158965,24279
"49456",48741,1,3,"N",0,2,46,"D","M",0.606931,63672
"49457",48742,0,3,"N",0,2,44,"D","F",0.861386,71406
"49458",48742,0,3,"N",0,2,44,"D","F",0.861386,71406
"49459",48743,0,3,"Y",1,2,47,"D","F",0.959164,60000
"49460",48744,0,3,"Y",0,1,47,"N","M",0.577074,31750
"49461",48745,1,3,"N",0,4,57,"D","F",0.319267,16919
"49462",48746,0,3,"Y",0,2,46,"D","F",0.697674,50132
"49463",48747,0,3,"Y",0,1,75,"N","F",0.82242,66944
"49464",48748,0,3,"N",0,2,34,"N","M",0.79021,33182
"49465",48749,0,3,"Y",0,3,34,"D","M",0.584576,39020
"49466",48750,0,3,"N",0,2,63,"D","F",0.523358,36786
"49467",48751,0,3,"Y",1,2,71,"N","M",0.523358,36786
"49468",48752,0,3,"Y",1,2,54,"D","M",0.82572,65357
"49469",48753,0,3,"Y",1,1,61,"D","F",0.570125,55446
"49470",48754,0,3,"Y",1,1,63,"D","F",0.570125,55446
"49471",48755,0,3,"Y",1,2,69,"D","M",0.959164,60000
"49472",48756,0,3,"N",0,7,61,"D","M",0.033499,20587
"49473",48757,0,3,"N",0,2,34,"N","F",0.959926,64875
"49474",48758,1,3,"N",0,1,68,"D","F",0.0143,9919
"49475",48759,0,3,"N",0,2,66,"N","F",0.633592,21121
"49476",48760,1,3,"Y",1,1,65,"D","F",0.808241,67308
"49477",48761,0,3,"N",0,1,74,"N","F",0.873043,67000
"49478",48762,1,3,"N",0,1,33,"N","M",0.869207,56083
"49479",48763,0,3,"N",0,1,33,"D","F",0.76652,47353
"49480",48764,0,3,"Y",1,1,57,"D","M",0.486513,39531
"49481",48765,0,3,"N",1,1,67,"N","M",0.652089,31944
"49482",48766,0,3,"Y",0,1,33,"N","M",0.82572,65357
"49483",48767,0,3,"Y",1,3,54,"D","M",0.869207,56083
"49484",48768,0,3,"Y",1,3,53,"D","F",0.869207,56083
"49485",48769,1,3,"N",0,2,33,"N","M",0.346669,32135
"49486",48770,0,2,"N",0,3,41,"N","F",0,30536
"49487",48771,0,3,"Y",0,1,49,"D","M",0,27241
"49488",48772,0,3,"N",0,2,81,"D","F",0.523358,36786
"49489",48773,0,2,"Y",0,2,74,"D","F",0.630616,44000
"49490",48774,0,3,"N",0,1,59,"D","M",0.692689,40898
"49491",48775,0,3,"Y",0,1,60,"N","F",0.869207,56083
"49492",48776,0,3,"N",0,1,34,"D","F",0,28198
"49493",48777,0,3,"N",0,1,37,"D","M",0.037791,37396
"49494",48778,0,3,"N",0,1,46,"D","F",0.132184,31429
"49495",48779,0,3,"Y",1,2,53,"D","M",0.860864,60727
"49496",48780,0,3,"Y",1,1,77,"D","F",0.664717,46471
"49497",48781,0,3,"Y",1,1,64,"D","M",0.039103,27460
"49498",48782,0,3,"N",0,2,34,"D","M",0.420971,44808
"49499",48783,0,3,"Y",0,1,36,"N","M",0.768697,36985
"49500",48784,1,3,"N",0,1,84,"N","F",0.918743,37734
"49501",48785,0,3,"Y",0,1,36,"N","F",0.845192,68594
"49502",48786,0,2,"Y",0,3,59,"D","M",0,32031
"49503",48787,0,3,"Y",1,2,39,"N","M",0.548232,38214
"49504",48788,1,3,"N",0,2,51,"D","F",0.41303,26250
"49505",48789,0,2,"Y",1,2,46,"D","F",0.018998,56719
"49506",48790,0,3,"Y",1,4,56,"D","F",0.439299,41098
"49507",48791,0,3,"N",0,3,34,"N","F",0.716981,33472
"49508",48792,0,3,"Y",1,1,48,"D","M",0.850348,63438
"49509",48793,0,3,"Y",0,1,44,"D","M",0.461085,59226
"49510",48794,0,3,"N",0,3,35,"D","M",0.650089,33500
"49511",48795,0,2,"Y",1,3,58,"D","F",0,32031
"49512",48796,0,3,"N",0,4,54,"N","M",0.757447,41989
"49513",48797,0,3,"N",0,2,66,"D","F",0.624869,30599
"49514",48798,1,3,"N",0,1,40,"N","M",0.896094,33854
"49515",48799,0,3,"N",0,1,78,"D","F",0.009069,11185
"49516",48800,1,2,"Y",0,2,49,"D","F",0.551432,39327
"49517",48801,0,3,"Y",0,1,44,"N","F",0.710908,52150
"49518",48802,0,3,"Y",0,1,47,"D","M",0.624869,30599
"49519",48803,1,3,"A",1,5,28,"N","M",0.942693,45985
"49520",48804,1,3,"N",0,5,29,"N","F",0.942693,45985
"49521",48805,0,3,"Y",1,1,57,"D","M",0.808241,67308
"49522",48806,0,3,"N",0,1,58,"N","M",0.828402,107269
"49523",48807,1,2,"Y",1,1,41,"N","F",0.794037,51433
"49524",48808,1,3,"N",0,3,48,"N","F",0.754947,68170
"49525",48809,1,3,"N",0,2,47,"N","M",0.794037,51433
"49526",48810,0,3,"Y",1,3,33,"N","M",0.884852,60893
"49527",48811,0,3,"N",0,2,67,"N","F",0.917677,74211
"49528",48812,0,3,"N",0,2,69,"N","M",0.917677,74211
"49529",48813,0,3,"Y",1,1,51,"D","M",0.857238,81618
"49530",48814,0,2,"N",0,1,48,"N","F",0.884005,98941
"49531",48815,0,3,"N",1,2,31,"N","M",0.741419,63542
"49532",48816,0,3,"Y",1,1,83,"N","F",0.925265,73098
"49533",48817,0,3,"Y",1,2,64,"N","M",0.957162,106331
"49534",48818,1,3,"Y",0,2,31,"N","F",0.869432,98513
"49535",48819,0,3,"Y",1,1,35,"N","F",0.838573,77424
"49536",48820,0,3,"Y",1,2,74,"N","F",0.869642,91913
"49537",48821,0,3,"N",0,3,85,"N","F",0.974657,66607
"49538",48822,0,3,"N",0,3,87,"N","M",0.974657,66607
"49539",48823,1,3,"N",0,1,36,"N","F",0.969507,68125
"49540",48824,0,3,"Y",1,2,63,"D","F",0.922619,54896
"49541",48825,0,3,"Y",0,2,52,"N","F",0.943885,181660
"49542",48826,0,3,"Y",0,2,50,"N","M",0.943885,181660
"49543",48827,0,3,"N",0,4,67,"N","M",0.903509,90000
"49544",48828,0,3,"N",0,2,31,"N","M",0.93984,66932
"49545",48829,1,2,"Y",1,2,33,"N","M",0.891779,65223
"49546",48830,0,3,"N",0,2,44,"N","F",0.97075,76940
"49547",48831,0,3,"Y",0,2,55,"N","M",0.905329,61741
"49548",48832,0,3,"Y",0,2,35,"N","F",0.947056,67554
"49549",48833,0,3,"Y",0,1,31,"N","M",0.902261,49803
"49550",48834,0,3,"N",1,2,43,"N","M",0.93984,66932
"49551",48835,0,2,"Y",0,1,38,"D","F",0.836101,73913
"49552",48836,0,3,"Y",0,2,39,"N","F",0.901274,54464
"49553",48837,0,3,"Y",1,1,53,"D","M",0.894828,63287
"49554",48838,0,3,"N",0,2,86,"D","F",0.861637,83333
"49555",48839,0,3,"Y",1,2,40,"N","F",0.950487,58194
"49556",48840,0,3,"N",0,4,49,"N","F",0.834646,68750
"49557",48841,0,2,"N",0,1,35,"N","F",0.891386,63207
"49558",48842,0,3,"Y",1,2,45,"N","M",0.950487,58194
"49559",48843,0,3,"Y",0,2,50,"N","M",0.969231,72955
"49560",48844,0,3,"Y",0,2,44,"N","F",0.969231,72955
"49561",48845,0,2,"Y",1,1,44,"D","F",0.945931,66282
"49562",48846,0,3,"Y",1,2,40,"N","M",0.94188,52368
"49563",48847,0,3,"Y",0,1,44,"N","F",0.926556,60542
"49564",48848,0,3,"Y",1,1,42,"D","M",0.905138,62159
"49565",48849,0,3,"Y",1,2,62,"N","F",0.894031,61000
"49566",48850,0,3,"Y",1,4,51,"D","F",0.865891,77741
"49567",48851,0,3,"Y",0,2,79,"D","F",0.834927,54321
"49568",48852,0,3,"Y",1,2,79,"D","M",0.9039,77241
"49569",48853,0,3,"Y",1,2,72,"D","F",0.9039,77241
"49570",48854,0,3,"N",0,1,90,"D","F",0.863276,81555
"49571",48855,0,3,"Y",1,2,73,"N","M",0.863276,81555
"49572",48856,1,2,"Y",1,1,37,"N","F",0.943522,65278
"49573",48857,1,3,"N",0,1,30,"N","F",0.905138,62159
"49574",48858,1,3,"Y",1,1,49,"N","F",0.956038,47548
"49575",48859,0,3,"Y",1,1,50,"N","M",0.351602,47500
"49576",48860,0,3,"Y",1,3,51,"N","M",0.974657,66607
"49577",48861,0,3,"Y",0,3,36,"N","M",0.864689,69722
"49578",48862,0,3,"N",0,3,34,"N","F",0.864689,69722
"49579",48863,0,3,"N",0,3,65,"N","M",0.864689,69722
"49580",48864,0,3,"Y",1,2,41,"D","F",0.9532,107741
"49581",48865,0,3,"Y",1,2,41,"D","M",0.9532,107741
"49582",48866,1,2,"N",0,1,29,"N","F",0.968344,56188
"49583",48867,1,3,"N",0,3,39,"N","M",0.890202,79706
"49584",48868,0,3,"Y",0,2,43,"D","F",0.891386,63207
"49585",48869,0,3,"Y",1,2,54,"N","F",0.969231,72955
"49586",48870,0,3,"N",0,1,37,"N","F",0.795062,85493
"49587",48871,0,3,"Y",1,3,48,"N","F",0.954167,81023
"49588",48872,0,3,"Y",1,1,34,"N","F",0.920249,64737
"49589",48873,0,3,"Y",1,1,31,"N","M",0.969643,125000
"49590",48874,1,3,"Y",0,3,35,"N","F",0.892857,78374
"49591",48875,0,3,"Y",1,1,76,"N","F",0.869432,98513
"49592",48876,0,3,"Y",0,1,42,"N","F",0.920732,91680
"49593",48877,1,3,"N",0,1,86,"N","M",0.888365,62000
"49594",48878,0,3,"Y",1,1,66,"N","F",0.906425,63831
"49595",48879,0,3,"Y",0,3,45,"N","M",0.955807,109954
"49596",48880,0,3,"Y",0,3,49,"D","F",0.955807,109954
"49597",48881,0,2,"Y",0,2,47,"N","M",0.949326,61845
"49598",48882,0,2,"Y",0,2,48,"N","F",0.949326,61845
"49599",48883,0,3,"Y",1,5,30,"D","F",0.907612,66250
"49600",48884,0,3,"Y",0,2,54,"N","M",0.972184,68203
"49601",48885,0,3,"N",0,2,48,"N","M",0.95525,62386
"49602",48886,0,3,"Y",0,1,73,"N","F",0.795062,85493
"49603",48887,0,3,"Y",1,1,60,"N","M",0.88563,74196
"49604",48888,0,3,"Y",1,2,37,"N","M",0.95906,50729
"49605",48889,0,3,"Y",0,3,44,"N","M",0.942664,67232
"49606",48890,0,3,"Y",0,3,44,"N","F",0.942664,67232
"49607",48891,0,3,"N",0,2,68,"N","M",0.905329,61741
"49608",48892,0,3,"N",0,3,28,"N","M",0.905138,62159
"49609",48893,0,3,"N",0,2,61,"N","F",0.905329,61741
"49610",48894,0,2,"N",0,1,66,"N","M",0.876083,68542
"49611",48895,1,3,"Y",1,2,74,"N","F",0.851436,68846
"49612",48896,0,3,"N",0,3,34,"D","F",0.95359,75836
"49613",48897,0,3,"N",0,1,58,"D","F",0.829026,67885
"49614",48898,0,3,"Y",0,1,49,"N","M",0.694362,61563
"49615",48899,0,3,"Y",1,2,42,"N","M",0.943885,181660
"49616",48900,1,3,"Y",0,1,91,"N","F",0.955099,91145
"49617",48901,1,3,"Y",0,2,69,"N","F",0.943885,181660
"49618",48902,0,3,"N",0,2,34,"N","M",0.940137,63269
"49619",48903,0,3,"N",0,2,59,"D","M",0.926004,69850
